Canonical_smiles,InChI_Key
Clc1cnc(N2CCC(C3CC3CCOc3ccc(-n4ccnn4)cc3)CC2)nc1,XCMQGEUINVIVHT-UHFFFAOYSA-N
CS(=O)(=O)c1ccc(OCCC2CC2C2CCN(c3ncc(Cl)cn3)CC2)nc1,XFJBGINZIMNZBW-UHFFFAOYSA-N
CNC(=O)c1ccc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)cc1F,BRONSWAIUFMLPD-UHFFFAOYSA-N
CNS(=O)(=O)c1cc(C(=O)N2CCC(CCN3[C@@H]4CC[C@@H]3CC(n3c(C)nc5ccccc53)C4)(c3cccc(F)c3)CC2)c(Cl)cc1F,AWXQYTLSBPWDMJ-KAYWLYCHSA-N
COc1c([C@H](O)CN2CCN(C(=O)Cc3ccc(-n4cnnn4)nc3)CC2)ccc2c1COC2=O,JDZPASOANBJWRN-LJQANCHMSA-N
COc1cc2c(c(N3CCN(C)CC3)c1)OC(C(=O)Nc1ccc(N3CCOCC3)cc1)CC2,SKOWCFJEXPLGNE-UHFFFAOYSA-N
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(C)C(N)=N2)cc1,PHOHQSLNKFJNQU-UHFFFAOYSA-N
COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](F)C3)c2c1,KCQSATGYEXNLEM-ROUUACIJSA-N
COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,BXRUVICIPTZRAL-UHFFFAOYSA-N
COc1cccc(S(=O)(=O)N2CCC3=C[C@H]4[C@H](C=NN4c4ccc(F)cc4)C[C@@]3(C(=O)c3ccccn3)C2)c1,GBKAWWQOFXFTGU-AVBDLTBHSA-N
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@]23OC(=O)c2ccccc23)C2CC2)cc(OCCOC)c1,FXKQOXVNWKMPRT-POURPWNDSA-N
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cc(F)cc(F)c21,XCGKBIOLPVAHCG-UHFFFAOYSA-N
N[C@H](C(=O)N1CCC(F)C1)C1CCC(NC(=O)c2ccc(F)c(F)c2)CC1,UUCMWQOGZNNWGQ-UBNKSYKISA-N
CC(C)N1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C#N)c2)CC1,RLVHHMUTZQQOFZ-UHFFFAOYSA-N
NCC(=O)N1CCn2c(nc(-c3ccccc3)c2Nc2ccc3c(c2)OCO3)C1,OYZYVBKQMLQLPM-UHFFFAOYSA-N
Nc1ncc(-c2ccc(C(=O)N3CCNCC3)cc2)cc1-c1ccc(C(F)(F)F)nc1,YKYRALGUUUMXIK-UHFFFAOYSA-N
Cn1cc(Br)c(C(=O)N2CCN(CC(=O)c3ccc(F)cc3)CC2)n1,WHQBXIJBXXREON-UHFFFAOYSA-N
O=C(CN1C(=O)[C@]2(CCOC[C@H]2F)OC1c1cccc(Cl)c1)Nc1cc2c(cn1)C[C@]1(C2)C(=O)Nc2ncccc21,LREUBQQMJXJGNU-ZGFZYKMBSA-N
Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccc(C(=O)O)cc3)cc1)C(=O)N2c1ncccn1,CHORIEKBRNXNSE-UHFFFAOYSA-N
CC(C)N1CCN(NCc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C#N)c2)CC1,VIFUGSRSXGWINJ-UHFFFAOYSA-N
CCS(=O)(=O)N(C)[C@H]1c2cc(C#N)ccc2OC(C)(C)[C@@H]1O,HVSJHHXUORMCGK-UONOGXRCSA-N
CCc1cc(CNC(=O)CNCC(=O)N2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc(CC)c1CC,IVPYLWCXKMTLSS-UHFFFAOYSA-N
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)C1CCNCC1,VZBXWCRSKIZNLD-XMMPIXPASA-N
Cn1cc(-c2ccc(N)c(NC(=O)c3ccc(N4CCC5(CCNC5)CC4)nc3)c2)cn1,XVCHNZHSYGQSJT-UHFFFAOYSA-N
COc1c(N2CCC/C(=C(\F)CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,VMKVDAAFMQKZJS-LFIBNONCSA-N
CN(C)C(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCCN)c1ccccc1,OHLDJJXRTLZQSU-NRFANRHFSA-N
O=C(/C=C/c1ccc(CN2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)c(F)c1)NO,WACGNBTYNJLDBB-FYWRMAATSA-N
Cc1[nH]c2ccccc2c1CCN1CCCC1c1ccc(/C=C/C(=O)NO)cc1,VZPCYGNNHOMJRA-JLHYYAGUSA-N
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,XMAYWYJOQHXEEK-OZXSUGGESA-N
CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCCC2c2ccc(F)c(F)c2)c1Br,YYTAVUDZQYYPJI-NNBQYGFHSA-N
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,KTUFNOKKBVMGRW-UHFFFAOYSA-N
CC1(C)CCc2cc(CN3CCC4(CC3)CCN(C(=O)c3ccc(N)cn3)CC4)ccc2O1,NQHYTSQZQHHSNR-UHFFFAOYSA-N
O=C(NC1CC1)c1cn(-c2cccc(C#Cc3cccnc3)c2)c2ncccc2c1=O,JQKSFYBCJSWDGS-UHFFFAOYSA-N
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(N(C)C)oc6cc5CC4)n3C)cccc2n1,YZVLQPHHXCJUBM-UHFFFAOYSA-N
Cn1cc([C@@]2(c3cc(C(=O)O)ccn3)N[C@@H](c3nc(-c4ccc(F)cc4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,UHWQSESKOKODEV-HLADLETHSA-N
Cc1cc(CN2CC(C(=O)C3CCC[C@H]3C#N)[C@@H](N)C2)ccc1C#N,FWKUWRLCCHFYDK-RGVPCPSESA-N
Cc1coc(C2C[C@H]3C(CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,LKLYLZSFUBTUBW-GJVKMHQDSA-N
Cc1cc(CN2C[C@H](N)[C@H](C(=O)C3CCC[C@H]3C#N)C2)ccc1C#N,FWKUWRLCCHFYDK-GWAVRBHSSA-N
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)c1c[nH]c(=O)c(Cl)c1,XTKKCHSZIDZKRF-UHFFFAOYSA-N
CN[C@@H](C)[C@H]1[C@H](O)CC2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](NC)CCC45CC35CC[C@]12C,GMNAPBAUIVITMI-BDKDDEIASA-N
COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(CCSc4cccs4)C[C@@H]3C(=O)O)c2c1,DSLCRNMTGWECHB-FHZYATBESA-N
CN(C)C(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCCN)c1ccccc1,OHLDJJXRTLZQSU-NRFANRHFSA-N
CC(C)(O)[C@]1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC[C@@H](N2CCC(c3cccc(C(=O)O)c3)CC2)C1,XJRKSIGWBHUEDQ-UFHPHHKVSA-N
CC(C)(O)C1(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CCC(N2CCC(c3cccc(C(=O)O)c3)CC2)C1,XJRKSIGWBHUEDQ-UHFFFAOYSA-N
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccc(O)cc32)cc1,CZKXFMKSBYYNMM-UHFFFAOYSA-N
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccc(O)cc32)cc1,CZKXFMKSBYYNMM-UHFFFAOYSA-N
COc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)c(F)c1,RASPHJGGIPBIMT-UHFFFAOYSA-N
O=C(NC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2ccc(F)cc2o1,COLOFELGEFWPSM-UHFFFAOYSA-N
CNc1ccc(/C=C/c2c(F)cccc2Cl)cn1,MQVCFNZOSWGNGF-FNORWQNLSA-N
O=C(NC1CCN(Cc2ccccc2)CC1)C1=CC(=O)c2ccc(F)cc2C1,ZIOXNBDUUQLTDA-UHFFFAOYSA-N
O=C(NC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2ccc(F)cc2o1,COLOFELGEFWPSM-UHFFFAOYSA-N
O=C1N(CCN2Cc3ccccc3C2)CCN1c1cc(Cl)ccc1F,SVNHSWOLAOCSKO-UHFFFAOYSA-N
C[C@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3)CC2=O)cc1,WUNPQUANLDUHHI-IBGZPJMESA-N
Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,WXPNDRBBWZMPQG-UHFFFAOYSA-N
Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,BCQTVJKBTWGHCX-UHFFFAOYSA-N
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(N(C)C)oc6cc5CC4)n3C)cccc2n1,YZVLQPHHXCJUBM-UHFFFAOYSA-N
O=C(c1ccc(F)cc1)N1CCN(c2ccc(OC3CCN(C4CCCC4)CC3)cc2)C(=O)C1,CXPADAXNOAROAJ-UHFFFAOYSA-N
Nc1nccc2cc(O[C@H]3CCCNC3)ccc12,YHTZIHUTLKKYNH-LBPRGKRZSA-N
C[C@@H]1CCCN1CCCOc1ccc(C2=NNC(=O)C(C)(C)C2)cc1,YPQYVVMLRSSTFW-OAHLLOKOSA-N
CC(=O)N(Cc1ccc2ccccc2c1)C1CCNCC1,RQQIFQXOKVSJMS-UHFFFAOYSA-N
CC(=O)N1CCc2nc(-c3ccc(OC4CC(N5CCCCC5)C4)cc3)sc2C1,UGJRAJWORUVBNS-UHFFFAOYSA-N
CC(=O)N1CCN(Cc2ccc3c(c2)CC[C@H](N(C)C(=O)c2ccc(-c4ccccn4)cc2)C3)CC1,NNPLHKJFMDINKF-NDEPHWFRSA-N
CC(=O)N1CCN(Cc2ccc3c(c2)CC[C@H](N(C)C(=O)c2ccc(-c4ccccn4)cc2)C3)CC1,NNPLHKJFMDINKF-NDEPHWFRSA-N
CC(=O)Nc1ccc(O)cc1,RZVAJINKPMORJF-UHFFFAOYSA-N
CC(=O)Nc1ccc(O)cc1,RZVAJINKPMORJF-UHFFFAOYSA-N
CC(=O)NC1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1,UVZMEOGKJYOCNE-UHFFFAOYSA-N
CC(=O)NC1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1,UVZMEOGKJYOCNE-UHFFFAOYSA-N
CC(=O)Oc1ccccc1C(=O)O,BSYNRYMUTXBXSQ-UHFFFAOYSA-N
CC(C)CN(C(=O)c1cc(Cl)ccc1Cl)C1CCNC1,UAOCSOBBQYATOV-UHFFFAOYSA-N
CC(C)CN(C(=O)c1cccc(Cl)c1Cl)C1CCNC1,PIKCALBGLDBAKK-UHFFFAOYSA-N
CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,AEULIVPVIDOLIN-UHFFFAOYSA-N
CC(C)N(C(=O)c1ccccc1C(F)(F)F)C1CCNC1,UYHGUPUXXZHREH-UHFFFAOYSA-N
Cc1cc2c(F)c(Oc3ncnn4cc(OCCCS(C)(=O)=O)c(C)c34)ccc2[nH]1,DZEADOQXGYJGID-UHFFFAOYSA-N
CC1CC2C3CCC4N(C)C(=O)C=CC4(C)C3CCC2(C)C1O,KWCPBDDHPUENIS-UHFFFAOYSA-N
Cc1ccccc1C(=O)N(CC1CCC1)C1CCNC1,HKMZTVMDWMICAE-UHFFFAOYSA-N
Cc1cc2c(F)c(Oc3ncnn4cc(OCCCS(C)(=O)=O)c(C)c34)ccc2[nH]1,DZEADOQXGYJGID-UHFFFAOYSA-N
CCC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(S(N)(=O)=O)cc2)c1C,ABACVOXFUHDKNZ-UHFFFAOYSA-N
CCC(O)(c1cn(Cc2ccc3c(-c4ccc(F)cc4)c(C(=O)O)sc3c2)nn1)C(F)(F)F,YRSIDVLHWBIJNC-UHFFFAOYSA-N
CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(=O)N(C)C)sc3c2)nn1)C(F)(F)F,DQXXWUPHDARIPI-UHFFFAOYSA-N
CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(=O)O)sc3c2)nn1)C(F)(F)F,AKRVYESJGFQGPJ-UHFFFAOYSA-N
CCc1ccccc1Oc1cc(C)ncc1CN(C)C,GAWWNBHCOINKBY-UHFFFAOYSA-N
CCc1ccccc1Oc1cc(C)ncc1CN(C)C,GAWWNBHCOINKBY-UHFFFAOYSA-N
CCc1nc2cc(CN3CCC(NC(=O)c4cc(=O)c5ccc(F)cc5o4)CC3)ccc2o1,QFXCDRSZIXBCQY-UHFFFAOYSA-N
CCc1nc2cc(CN3CCC(NC(=O)c4cc(=O)c5ccc(F)cc5o4)CC3)ccc2o1,QFXCDRSZIXBCQY-UHFFFAOYSA-N
CCCN(C(=O)c1ccccc1C(C)C)C1CCNC1,PJZPOQITFNSOGK-UHFFFAOYSA-N
CCCN(C(=O)c1ccccc1SC)C1CCNC1,BBNHSIZBHGYEBG-UHFFFAOYSA-N
CCN(CC)C(=O)c1ccc([C@H](c2cccc(NC(=O)C3CC3)c2)N2CCN(Cc3ccccn3)CC2)cc1,PWQQSPQAPCATHL-SSEXGKCCSA-N
CCN(C(=O)c1cccc(Cl)c1Cl)C1CCNC1,JSYQQBKBYKJHAO-UHFFFAOYSA-N
CCN(CC)CCCCNc1nnc(-c2ccc(NC(=O)c3ccccc3F)cc2)o1,FVJPXTUTNHBLIC-UHFFFAOYSA-N
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,GIYAQDDTCWHPPL-UHFFFAOYSA-N
CCOC(=O)C1CCC(N2CC(NC(=O)CNc3nn(C(N)=O)c4ccc(C(F)(F)F)cc34)C2)CC1,BSPCGOZVENCINN-UHFFFAOYSA-N
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C2CC2)CC1,NHHQYRXTLMSJAV-UHFFFAOYSA-N
O=C(NC1CCCc2c1[nH]c1ccc(Cl)cc21)c1ccccc1F,TXFFKXTVYMUXME-UHFFFAOYSA-N
O=C(NC1CCCc2c1[nH]c1ccc(Cl)cc21)c1ccccn1,WJQBOBGVBBZLJU-UHFFFAOYSA-N
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cc2ccc(Cl)cc2s1,JJLIADRRWNTBBL-UHFFFAOYSA-N
O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1cc2ccc(Cl)cc2s1,KXOTZGMYAFGHKG-UHFFFAOYSA-N
O=C(c1ccccc1Cl)N(CC1CCC1)C1CCNC1,VQXNEYZVHJNUFJ-UHFFFAOYSA-N
CN(C)Cc1ccc2c(c1)CC[C@H](N(C)C(=O)c1ccc(-c3ccccc3)cn1)C2,NKDFBHULJVFUTN-DEOSSOPVSA-N
CN(C)S(=O)(=O)N(C)[C@@H]1CCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,MCDBKPBDTVBVTL-CQSZACIVSA-N
CN(C)Cc1ccc2c(c1)CC[C@H](N(C)C(=O)c1ccc(-c3ccccc3)cn1)C2,NKDFBHULJVFUTN-DEOSSOPVSA-N
Cn1ccc2c(N(Cc3ccccc3)C3CCNCC3)cccc21,YWPKYJALPZQETH-UHFFFAOYSA-N
CCC(O)(c1cn(Cc2ccc3c(-c4ccccc4)c(C(=O)NC)sc3c2)nn1)C(F)(F)F,OGPQDWMXVJCSIW-UHFFFAOYSA-N
CNC[C@@H](O)CCN1c2ccccc2N(c2c(F)cccc2F)S1(=O)=O,KCQQWPYAESYXHU-LBPRGKRZSA-N
CNCc1cc(F)ccc1Oc1ccc(C)c(C)c1,QXCZXBWYQMHJNE-UHFFFAOYSA-N
COc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,HETJBEPGHHRWCC-UHFFFAOYSA-N
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@]23OCc2ccccc23)C2CC2)cc(OCCOC)c1,YEQCXSBSFLRJJT-PQHLKRTFSA-N
CSc1ccccc1C(=O)N(c1ccccc1)C1CCNC1,FLOGKESFYXJKPK-UHFFFAOYSA-N
CSc1ccccc1C(=O)N(C1CCC1)C1CCNC1,VLCYASXBDSCXJI-UHFFFAOYSA-N
CSc1ccccc1C(=O)N(CC1CCC1)C1CCNC1,MQFMYYCALRUDSV-UHFFFAOYSA-N
CC(C)(CC(O)(Cc1cc2cc(N3CCOCC3)ncc2[nH]1)C(F)(F)F)c1ccccc1S(C)(=O)=O,VDSMZEJGVOMCGQ-UHFFFAOYSA-N
CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1)C(F)(F)F,YUUGYIUSCYNSQR-UHFFFAOYSA-N
O=c1ccn2c(-c3ccc(F)cc3F)cccc2c1-c1c(F)cccc1F,FMRNKJBMXLVUBM-UHFFFAOYSA-N
Cc1nnc(-c2ccc(F)c(-c3c(=O)ccn4c(-c5ccc(F)cc5F)cccc34)c2)o1,ZYKJSUCBSIXJDQ-UHFFFAOYSA-N
O=c1ccn2c(-c3ccc(F)cc3F)cccc2c1-c1cc(-c2nnco2)ccc1F,AUNLMMZYXXUJGF-UHFFFAOYSA-N
O=C(c1ccc(F)cc1)N1CCN(c2ccc(OC3CCN(C4CCCC4)CC3)cc2)C(=O)C1,CXPADAXNOAROAJ-UHFFFAOYSA-N
CN(C)S(=O)(=O)N(C)[C@H]1CCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,MCDBKPBDTVBVTL-AWEZNQCLSA-N
O=C(c1ccccn1)[C@@]12C[C@H]3C=NN(c4ccc(F)cc4)[C@H]3C=C1CCN(S(=O)(=O)c1cccc(C(F)(F)F)c1)C2,LRZUUEBSGAKSEJ-BJHZDCIISA-N
Cc1c(S(=O)(=O)NCCCCN2CCN(c3nsc4ccccc34)CC2)sc2ccc(F)cc12,OIEGDDBPBCGRNO-UHFFFAOYSA-N
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc2cc(Cl)ccc2c1,LMPJCXOOACXKHV-UHFFFAOYSA-N
O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cnc2ccccn12,OOTYIPXZQVEHNY-UHFFFAOYSA-N
O=S(=O)(NCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccc2ccccc12,ZHUCAIBXMOFDCR-UHFFFAOYSA-N
Cc1ncc(-c2nc(Nc3ccc(C(N)=O)cc3)ncc2F)n1C(C)C,IVFOGWLAPYXYJV-UHFFFAOYSA-N
Cc1cc(CN2C[C@H](N)[C@H](C(=O)N3CCC[C@H]3C#N)C2)ccc1C#N,YRLVAGKNAGMCLM-KSZLIROESA-N
N#Cc1ccc(CNC(=O)N(c2cccc(F)c2)C2CCN(CCC3(c4cccc(F)c4)CCN(C(=O)c4cccc(C(N)=O)c4)CC3)CC2)cc1,XALRFENCERUIRU-UHFFFAOYSA-N
N[C@@H]1CCCC[C@H]1Nc1cc2nc[nH]c(=O)c2c(Nc2cccc3c(Cl)c[nH]c23)n1,KDXHNAAPPFDXHV-ZIAGYGMSSA-N
Cc1ncc(-c2nc(Nc3ccc(C(N)=O)c(F)c3)ncc2F)n1C(C)C,WIDBHTRKXQCNBH-UHFFFAOYSA-N
NC(=O)CN1CCN(Cc2nc(-c3cn(CC4CCOCC4)c4c(Cl)cccc34)no2)CC1,AKWUNZFZIXEOPV-UHFFFAOYSA-N
Nc1nccc2cc(OC3CCCNC3)ccc12,YHTZIHUTLKKYNH-UHFFFAOYSA-N
O=C([C@H]1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1ccccc1Cl)C1CC1,YUCWSJHYTURXJL-JPYJTQIMSA-N
O=C(O)c1ccc(NC(=O)C(C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3cc(F)c(F)cc32)c(F)c1,DGVNGMXASUNRAO-UHFFFAOYSA-N
O=C(Nc1ccc(OC2(C(=O)O)CC2)cc1F)C(C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(F)cc21,QIOGTBSZDDTWRV-UHFFFAOYSA-N
O=C(O)c1ccc(NC(=O)C(C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3ccccc32)c(C(F)(F)F)c1,HGULPEXUXHAGBL-UHFFFAOYSA-N
CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccc(C(F)(F)F)cn2)CC1)C(F)(F)F,QMEGWSCLBODMOW-UHFFFAOYSA-N
CC(C)(O)CNC(=O)c1ccc(C(c2ccc(OCc3ccccn3)cc2)C(C)(C)C)cn1,BVHLJIHSMAAKFM-UHFFFAOYSA-N
O=C(c1ccccc1C(F)(F)F)N(c1ccccc1)C1CCNC1,HDXRSCIIKGHXQP-UHFFFAOYSA-N
O=C(c1ccccc1C(F)(F)F)N(CC1CC1)C1CCNC1,NQUQUDJZIDCEFJ-UHFFFAOYSA-N
O=C(c1ccccc1C(F)(F)F)N(CC1CCC1)C1CCNC1,SWADTMSKMJUFBO-UHFFFAOYSA-N
O=C(Nc1ccc(-c2nnc(NCCCN3CCCOCC3)o2)cc1)c1ccccc1F,BZCRYUMMFUBHKD-UHFFFAOYSA-N
O=C(Nc1ccc(-c2nnc(NCCCN3CCCCC3)o2)cc1)C1CCCCCC1,ZBNQIQUZRBAXNF-UHFFFAOYSA-N
O=C(NCC(=O)N1CCC(NC2CCC(O)(c3ccc(-c4ncccn4)cn3)CC2)C1)c1cccc(C(F)(F)F)c1,ZNSVOHSYDRPBGI-UHFFFAOYSA-N
Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)NS(=O)(=O)c4ccc(N(C)C)cc4)CC3)CC2)c1Cl,CYAXTHULEFHIMG-UHFFFAOYSA-N
Cc1cccc(C)c1NC(=O)C1CCCC[N+]1CC1CC1,FPYCEXHFFXGXBX-UHFFFAOYSA-N
Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3cc(=O)[nH]cn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cn1,ZOSVRRQXIOFCKF-UHFFFAOYSA-N
O=C1COc2ccccc2N1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,FCSFISXQUADFRY-UHFFFAOYSA-N
CC(C)N1CCN(CCN2CCN(c3cccc(Cl)c3F)C2=O)CC1,UQEVQFAMCLYPTJ-UHFFFAOYSA-N
CC(C)(O)c1cnc2n1C[C@H](c1cccc(F)c1F)CC[C@H]2NC(=O)N1CCC2(CC1)OC(=O)Nc1ncccc12,CGDYLVJZINGUBY-DYESRHJHSA-N
O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc2ccccc2c1,YKTBDLSRILDSHB-UHFFFAOYSA-N
O=S(=O)(NCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2ccccc2c1,MRQHTSWENGWSMD-UHFFFAOYSA-N
NC(=O)c1cccc([S+]([O-])[C@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)c1,HQXYMUSPACPKSH-JHSBFPNCSA-N
Cc1cccnc1CN1CCC2(NC(=O)N(c3ccc(-c4ccccc4)cc3)C2=O)C(C(=O)O)C1,QTFWXVJHEFHBIN-UHFFFAOYSA-N
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3oc(-c4ccc(Cl)cc4)nc3C)c2)cc1,ZIBSWHKBQDUZFU-UHFFFAOYSA-N
OC(c1cccnc1)(c1cccnc1)C(c1ccccc1)N1CCCC1,KVQINTYARDHBBP-UHFFFAOYSA-N
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,WIIZWVCIJKGZOK-RKDXNWHRSA-N
CC(C)Oc1ccc(-c2nc(-c3ccc4c(c3)CCN(C(CO)CO)C4)no2)cc1C#N,CRBLLNHYYCHVFC-UHFFFAOYSA-N
Cc1ccccc1C1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)CC1CO,NJSVKCVXSOFHRQ-HQLNMQRFSA-N
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,GIYAQDDTCWHPPL-UHFFFAOYSA-N
O=C(Nc1ccc(-c2nnc(NCCCCN3CCCCC3)o2)cc1)c1ccccc1,NLNRKGPNHIQIDK-UHFFFAOYSA-N
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,WIIZWVCIJKGZOK-RKDXNWHRSA-N
Cc1cccc(C)c1NC(=O)[C@H]1CCCCN1CC1CC1,DNUYDQISHIJMLD-MRXNPFEDSA-N
CN(CCCN1c2ccccc2CCc2ccccc21)C(=O)c1cc2cc(Cl)ccc2o1,UQCSGPVPTAKSLE-UHFFFAOYSA-N
c1cncc(-c2ccc(-c3nnc(C4CN5CCC4CC5)o3)o2)c1,UJAGUKYONYCFSM-UHFFFAOYSA-N
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C(C)C)[C@H]2O)[C@]2(C)CC(C)=C(O2)[C@H](C)C(=O)[C@]1(C)OC,BELMMAAWNYFCGF-AQBNEDITSA-N
COc1cnccc1C1CCC(N2CC(NC(=O)CNc3ncnc4ccc(C(F)(F)F)cc34)C2)CC1,WUDISVMQPSNWSK-UHFFFAOYSA-N
CC(C)(C)Oc1cccc2nc(N)nc(N)c12,JQHKDYFLRJIBLX-UHFFFAOYSA-N
Nc1ncc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1-c1ccc(C(F)(F)F)nc1,HBUVPJCWKMCZHV-UHFFFAOYSA-N
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,QPCVHQBVMYCJOM-UHFFFAOYSA-N
CC(=O)c1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,ZZCFQOGPJUCWRJ-UHFFFAOYSA-N
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,ZKMNUMMKYBVTFN-HNNXBMFYSA-N
CN=S(C)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N[C@@H]3CCC[C@H]3N(C)C)n2)cc1,GZBXTXQBJOIIGN-LDMUAYPXSA-N
COc1ccc(C2CN(CCCC3CCNCC3)CC2CNC(=O)c2cccc(Cl)c2)cc1,XYGRNQZFVPWKIM-UHFFFAOYSA-N
CC(=O)c1ccc(CN2CCC(NC(=O)C3=CC(=O)c4ccc(F)cc4C3)CC2)cc1,OAFWTNXLVOFAIM-UHFFFAOYSA-N
CC(=O)c1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,ZZCFQOGPJUCWRJ-UHFFFAOYSA-N
Cc1nnc2ccc(N3CCC(c4cc(F)c(F)cc4F)C(N)C3)nn12,ONTUZNAWDVAWIB-UHFFFAOYSA-N
